n,size,x,y,z,vx,vy,vz,t0,st,time_end,xfinal,yfinal,zfinal,vxfinal,vyfinal,vzfinal
50,1.0,-10.247635605348282,-83.87870099566197,-2.2574027643324426,-0.0241003205119413,-0.0560879688064044,0.0792042568704075,0.0,3,3.9330245023151793,20.61408009,56.18668828,-40.83140221,-0.007737621853999999,-0.05022828947,0.08867090102000001
51,1.0,-6.411995202970463,-80.81581582696131,-16.280325392970802,-0.0060523351875759,-0.0944962823251435,-0.0321531004026672,0.0,2,78.86207890046278,314.8976095,-253.3723535,-27.47658261,0.02027949498,0.08232763057999999,-0.0124466535
52,1.0,-5.623268405008762,-83.41526221730024,-8.443281174399742,0.0716342837457525,-0.0696403329941834,-0.0043305210647508,0.0,3,1.4753092245371253,-7.933665412,83.56449640999999,-6.785600017,0.07278160962,-0.06800085648,-7.13248656e-05
53,1.0,-1.148713375215365,-82.19333072226428,-13.322865096288922,-0.0023742162522893,-0.0964586732647885,-0.0262695155871616,0.0,3,9.91648978009268,-84.3680457,20.80878052,-12.9372073,0.05733507677000001,-0.04894065309,-0.02141980172
54,1.0,-11.456298727705486,-81.10657125875909,-14.354313485926587,-0.0432698299867229,-0.0089336379343411,-0.089710155089478,0.0,1,1887.0,0.0,0.0,0.0,0.0,0.0,0.0
55,1.0,-17.084992732414776,-82.60805985382224,-5.090588830613944,-0.0523338140114721,-0.0852124837185442,6.730177916715319e-05,0.0,2,82.21773862268499,-298.7932402,-272.3273125,20.15029259,0.1485020985,0.0817296682,-0.039531150699999996
56,1.0,-11.056239778526855,-81.67509509844685,-12.919410890927535,-0.0475540051809258,0.0222567136344526,-0.0851073163097418,0.0,3,6.015828900462775,80.39825005,28.2526995,16.35567488,-0.02683659804,0.01696889478,-0.06851833588
57,1.0,-5.5645432145391736,-84.2191998195926,-3.0260247695021345,-0.0022890272776953,-0.0994955880344033,-0.0097666942109525,0.0,2,91.5118636226861,-389.1209352,115.63604670000001,-21.42213447,0.21396164420000002,-0.1128406003,0.002617706337
58,1.0,-13.222279860251689,-82.08172721691824,-10.69447122267504,-0.0160144174303724,-0.0954573367231419,-0.0251283763918498,0.0,1,193.0,0.0,0.0,0.0,0.0,0.0,0.0
59,1.0,-18.09074878332336,-81.88799609971076,-8.133764503379973,-0.0976829411021592,-0.0214019376055928,9.184682576997285e-06,0.0,3,2.0523150115749904,84.41711592,-10.74965025,17.57353961,-0.1011780202,-0.01116838276,-0.0002537346023
60,1.0,-15.59459372138921,-81.59085968992605,-11.106598745441085,-0.0937811352733327,0.0130843303895357,-0.0321542993253211,0.0,3,21.46224672453685,38.26660643,-32.20620309,47.10730484,-0.10912594869999999,-0.003898577241,-0.004283319383
61,1.0,-9.228000753970436,-84.04066317242416,0.8361243818153064,-0.010626828197277,-0.085252835048813,0.0511764070505679,0.0,3,66.59853028935277,6.613382547,55.47495006,43.16380934,0.01942170503,-0.07483323010000001,-0.05781831167
62,1.0,-14.402148769013827,-83.38592705331769,-0.9962712094702448,-0.0459805711705227,-0.0810306672677004,0.036329299979269,0.0,1,264.0,0.0,0.0,0.0,0.0,0.0,0.0
63,1.0,-4.479232705189308,-83.67736040714213,-7.468639221962542,0.0866866996173117,-0.0450542810086896,0.0213430989373144,0.0,2,7.011304594907496,61.177473570000004,392.6982516,-37.30355266,-0.04300962582,-0.04778062535,0.1516082345
64,1.0,-4.506180600647321,-83.17337583478788,-9.72718309076295,0.0515252095960476,-0.0801917463829618,-0.0302396525795865,0.0,3,16.459840474537128,49.5726344,-69.74271483000001,-6.217534933,0.048267339920000006,0.06949280758,0.03902906165
65,1.0,-7.476083247580082,-82.98038931872186,-9.735375029201233,0.0784431347253612,-0.0151690392246521,-0.060137965242098,0.0,3,1.909799965277866,59.847946220000004,41.17269568,32.28178092,-0.08608335793,0.004180509825,-0.05472013932
66,1.0,-8.300463705371987,-79.7298182137937,-18.284250223785016,-0.0087024705850858,-0.0941257019857973,-0.0326285033582079,0.0,1,99.0,0.0,0.0,0.0,0.0,0.0,0.0
67,1.0,-11.013815405788154,-82.26805671556815,-11.058219047901254,-0.0314995046524552,-0.0841887459976821,-0.0438182182886036,0.0,1,95.0,0.0,0.0,0.0,0.0,0.0,0.0
68,1.0,-13.732056956967824,-82.07667825009175,-10.444328180107345,-0.0837763539313426,-0.0393126207708656,-0.0378951233022998,0.0,2,13.359993252315455,-401.4296392,77.87517077000001,-7.3620561659999995,0.1138126656,-0.05907705042,-0.07007234799
69,1.0,-9.15462565852012,-84.01941038933826,-1.705787315796617,-0.0109702402137549,-0.0932834644624406,0.0343198060533139,0.0,3,89.51487403935165,8.728195534000001,81.01091631999999,15.16049284,-0.0107507828,-0.09009367128,-0.0225739352
70,1.0,-4.052459183366226,-81.46243051719475,-15.054981536404169,0.0181521009918466,-0.0812246636229139,-0.055435144528776,0.0,2,125.09989255787046,185.0817159,336.7970157,90.08141334,-0.1253469984,-0.010765638269999999,-0.08899490691
71,1.0,-6.535646679157234,-83.78371990746803,-6.179315643330599,-0.0074443116625959,-0.0976397574031948,-0.0202746146231045,0.0,3,31.966154131944535,-25.52101838,-50.0018993,43.351842919999996,0.052523260929999996,0.004021006301999999,-0.02514512486
72,1.0,-11.637542450178769,-83.78093468648746,0.3613660904091876,-0.0314771151240625,-0.0592104146760584,0.0741843515665919,0.0,3,2.457044178240553,0.7787757246,68.77461438,-33.38637802,-0.004204630603000001,-0.05915100045,0.08202127993
73,1.0,-2.415142771573779,-83.08216293736598,-10.373700063628792,0.0962307681969495,-0.0099586526136115,-0.0253073999127994,0.0,2,7.237490937500088,1.58911673,398.71078200000005,28.41120433,-0.06267030972,-0.07678508856999999,0.05705588124
74,1.0,-11.731023172030245,-82.15270009093325,-11.150499450928116,-0.0773860375445421,0.0103138036385161,-0.0624902124149122,0.0,2,6.338203900463327,398.4502152,-74.39793712,-41.06780503,-0.1064393362,0.05446935501,0.0944653821
75,1.0,-5.7767180025103,-83.67264552896545,-7.117124136375733,0.0805815093569176,-0.0418607975589107,0.0418842927300067,0.0,3,7.618583530092405,65.84113239,53.559912510000004,13.55917705,-0.07186576737,-0.05835196827,-0.04493401629
76,1.0,-8.893063322825371,-83.25943548370893,-7.982723806262626,-0.0152581898922069,-0.0602137166322539,0.0783676972390026,0.0,2,9.981463159722862,-296.2019764,-268.7190729,-49.348578010000004,0.1058507249,0.037007757030000005,-0.0774229589
77,1.0,-14.70263058104973,-82.53309644309992,-7.931201431129883,-0.0986266863886962,-0.0130810724541754,0.0100827712179927,0.0,3,3.5790187152778663,60.421866380000004,-23.66656863,-39.2371008,-0.1445893008,0.02554228478,-0.0006476779979
78,1.0,-5.456279102378399,-81.24118285899041,-15.421134295732186,0.0065471701274046,-0.0853272741175795,-0.051733846319274,0.0,0,3000.0,-71612.30721920001,42819.415843200004,-15078.6324662,0.004220252751,0.0036365867590000002,0.008132820657999999
79,1.0,-15.084081361346328,-81.77173866885703,-10.776760943143938,-0.0649540909891979,-0.0671921714129535,-0.0355833973164349,0.0,3,41.721766400462776,-78.21888700000001,-33.03062222,16.56180073,0.010008706860000001,0.012422409340000001,-0.07841659434
80,1.0,-4.723618817383285,-81.4828457487518,-14.922498097964231,0.0530918243682271,0.0060544826829748,-0.0845257441534523,0.0,3,1.426802280092681,39.49090094,40.40129687,43.65482477,-0.06675828678000001,0.01079059692,-0.08063418542
81,1.0,-9.09862741232106,-84.05844968764715,0.5415500058368709,-0.0097767609378642,-0.0856618901518687,0.0506601966160122,0.0,2,60.17768538194536,-213.7372129,339.71684869999996,26.09677308,-0.07448632106,-0.1104610736,-0.02691195031
82,1.0,-10.816514558436507,-83.74938430622433,-3.191759790534085,-0.0277746767685463,-0.0885710470611733,0.0371986149324164,0.0,1,2092.0,0.0,0.0,0.0,0.0,0.0,0.0
83,1.0,-10.240956649568302,-83.9346045944144,-0.8990901746085346,-0.0198741335696642,-0.0322588626742529,0.0925439603313951,0.0,3,3.1414724189815697,-63.466111549999994,-59.280129269999996,-4.058075963,0.053564920960000005,0.060309366190000005,-0.05970441857
84,1.0,-5.051916831987807,-82.11057500451425,-13.183520695408026,0.0586589456700647,-0.0173181275918392,-0.0791151726888665,0.0,3,4.087636770833698,22.71260954,81.08502800000001,-6.921968636,0.002223721159,-0.029248857670000003,0.09556433414000001
85,1.0,-12.481803410944872,-81.34111488009518,-13.351828915745974,-0.060634758238216,-0.0150208579427732,-0.0780884109202902,0.0,2,23.884141400463324,351.644839,-194.44865040000002,49.65794674,-0.1169257556,0.10236700239999999,0.006819840848
86,1.0,-6.636018388497247,-84.11091735488777,-3.493003720492708,0.0341456334739049,-0.0378030115092927,0.0860523563622404,0.0,3,588.7997664004633,5.124118022,-13.87005208,-56.57462294,-0.08001268696000001,-0.04717967745,0.08272718940000001
87,1.0,-14.440862193170398,-82.17224727858769,-9.67332615330705,-0.0400013391870781,-0.0879300197492096,-0.0258496516445372,0.0,1,149.0,0.0,0.0,0.0,0.0,0.0,0.0
88,1.0,-3.2515059724978586,-84.34849625597147,-2.7352281916406898,0.0603311342993167,-0.0485710368634051,0.0632535264801224,0.0,3,39.48949903935194,-40.9538765,35.66241702,44.81642922,0.053258969260000004,0.044023120340000006,-0.09153471697
89,1.0,-10.292279118126864,-82.13647960012356,-11.77480407504666,-0.0252304448332912,-0.0808606849816459,-0.053150487089144,0.0,1,60.0,0.0,0.0,0.0,0.0,0.0,0.0
90,1.0,-14.926530070226145,-83.0877892148694,-4.198394997767437,-0.0207463832322742,-0.0969041803465392,-0.0133853432583932,0.0,2,1119.4629689467602,-77.04073903,346.25616929999995,141.29326600000002,-0.012437990329999999,0.10111638519999999,-0.33371422629999997
91,1.0,-5.325750989580506,-80.9841731985343,-16.052980760858635,0.0035929333742102,-0.0877123735363077,-0.0478918610872005,0.0,3,61.2735835300924,63.337543100000005,36.162069360000004,-32.27259095,-0.02355919531,-0.061239037950000005,0.05354108714
92,1.0,-16.027392534611252,-81.79959218774817,-10.095323427775371,-0.0933055597013346,-0.0261490163008258,-0.024704280506014,0.0,2,9.614354363426015,321.0442383,-246.7479954,22.83620504,0.007229992696000001,0.07284691886,0.06560350597
93,1.0,-5.954688872058798,-80.25796466769557,-17.578116212224867,0.0213391086301563,-0.0281142954996585,-0.0935640359936886,0.0,2,79.90803028935221,267.4856053,-301.6080807,-22.49291311,-0.02135933117,0.01720731163,0.3083065746
94,1.0,-17.44796017338222,-82.06451474947015,-7.885821695700692,-0.0950255454721329,-0.0311340417531454,0.0009039645109165,0.0,3,9.870560381945085,74.62295304999999,-33.06168175,-22.28471685,-0.09939062214,-0.0002044704701,-0.002760593372
95,1.0,-0.9259108408031944,-84.163427288152,-5.092346910456991,0.0525727863749147,-0.0842861748089149,0.011486638710198,0.0,3,77.77046663194481,62.86751875,-33.12163915,34.14510666,-0.1449426847,-0.03554729586,-0.0010420090160000001
96,1.0,-15.61519723029282,-81.08210623836824,-12.704835528846877,-0.0857268651512582,0.0120945007227558,-0.0500462550407645,0.0,3,12.011627511573886,-25.19503425,-67.65213066,-30.356378030000002,0.021039472429999997,0.057585778559999995,0.06408764717
97,1.0,-2.3900772011070908,-82.81952625846654,-11.30659365388428,0.0208049339088843,-0.0921727055277062,-0.0327314387210477,0.0,1,381.0,0.0,0.0,0.0,0.0,0.0,0.0
98,1.0,-6.125049956136447,-82.97689832542079,-10.13066437519993,-0.0081397080540144,-0.0970291085696132,-0.0227837056463961,0.0,3,79.22676524305648,-86.52143725,15.39661075,10.314173069999999,0.03999438949,-0.0177389427,-0.038599025349999996
99,1.0,-7.099423492108551,-84.02254805618581,-4.056316997124466,0.0157077833906372,-0.086302581717578,0.0480117686597107,0.0,1,72.0,0.0,0.0,0.0,0.0,0.0,0.0
100,1.0,-13.29801232569616,-82.78788201909457,-7.722275217177143,-0.066945645358564,-0.0742226552544519,-0.0030459833394423,0.0,3,13.88230459490722,-41.916463379999996,73.28331487999999,-9.491307906,0.005834749894,-0.08245896483,0.0006202637886
101,1.0,-11.03017750602921,-79.73203607040615,-17.674000375000862,-0.018833061514144,-0.0775815201238729,-0.0602197935007549,0.0,3,11.386457372685825,-77.01046514,29.985270019999998,20.95166476,0.06013076060999999,-0.03314741936,-0.05963615568
102,1.0,-4.413192590210726,-84.35123471205051,-1.8953678758747567,-0.0055271320307387,-0.0984762689691453,-0.0164886403754625,0.0,2,106.93155806712944,11.020708729999999,-394.0780203,-50.21290464,0.07258224267,0.2055321274,0.034867055640000005
103,1.0,-9.423281757571058,-82.55191781578895,-10.678816683140502,-0.0110076154319601,-0.0954737104648874,-0.0276333677384592,0.0,1,153.0,0.0,0.0,0.0,0.0,0.0,0.0
104,1.0,-6.91070261047753,-84.11487444262461,-3.21822203606103,0.0198097144415088,-0.0746323767584525,0.0635419826030811,0.0,3,72.2797131597223,-82.20859574,31.68191006,-6.9387992899999995,0.06687307122,-0.01969823787,-0.032419493130000004
105,1.0,-14.548063901751894,-82.69514348794458,-7.236863857691141,-0.0336972740200366,-0.0929872625966106,-0.014760173386771,0.0,1,462.0,0.0,0.0,0.0,0.0,0.0,0.0
106,1.0,-7.873398478791572,-79.87345279447443,-18.070687133286263,-0.0044604199619762,-0.0769109623277,-0.0637558509282866,0.0,3,3.448811539352216,13.058847270000001,79.12807373,-18.28636595,0.01585884431,-0.07184530982,-0.06354741203
107,1.0,-17.414929232584488,-80.63786514109859,-13.043885004532653,-0.0885491307815882,0.0140110152943461,-0.044302854177206,0.0,2,10.169119409722862,406.5059806,15.92840305,33.80778144,-0.1312792921,0.03311247153,-0.02947389973
108,1.0,-4.513616648673541,-82.6662767292069,-11.555565052562216,0.0426807085251371,-0.0752568676084736,-0.0501473927293629,0.0,2,16.490733993056196,-375.0014067,-160.2002101,-4.250782504,0.1444218841,0.052380551229999996,-0.0673168824
109,1.0,-14.995785609457222,-82.16347176443304,-9.354071997907306,-0.0493818466876259,-0.0836247958979417,-0.0238396042070205,0.0,3,119.25909278935166,16.53410706,43.04113601,-48.26337276,-0.05644265055,-0.08769903548,0.02137048658
110,1.0,-6.650760555736061,-84.24007483133741,-1.4324438268587292,-0.0047623703897591,-0.0996540788808635,-0.0068106086862609,0.0,2,176.46961709490805,8.49294688,376.0802926,-102.1034367,-0.04668959907,-0.2738314703,0.08904386758999999
111,1.0,-12.73588248693734,-79.95165845563832,-16.71523773394088,-0.0319031106231776,-0.0676190660439711,-0.0664067273693438,0.0,3,8.39579996527759,-30.802212960000002,45.637827079999994,44.13412841,0.036414116239999995,-0.04602852524,-0.07761116192
112,1.0,-10.0669762337729,-83.96348258505432,0.1469571151012648,-0.0162061459474716,-0.0330347559334273,0.0929842230378258,0.0,3,37.632804594907775,-46.33775395,8.705992446,-48.80067556,0.04206805423,0.09251952374,0.009686223141
113,1.0,-8.254035593603058,-82.34389254308162,-11.766559674043249,-0.0060922636041353,-0.0920723657403555,-0.0385430122220866,0.0,3,120.6960001967599,17.25312298,-12.72270029,55.739567900000004,0.09669458896,-0.03653404736,-0.047034513679999994
114,1.0,-13.600812852076608,-79.85014540745966,-16.658583443941648,-0.0488041231228062,-0.028619319803977,-0.0824566073772845,0.0,2,308.36498167824135,267.0860791,288.1329813,71.56404877,-0.04604293028,0.008162307739,-0.2272716016
115,1.0,-9.573759568726969,-84.00975408236891,-0.6488722509834853,-0.0095572374189301,-0.0978220484978717,-0.0184256896912496,0.0,2,92.90675945601943,-404.20828759999995,32.833978019999996,-38.01868394,0.35874757549999997,0.03662627642,0.01518617492
116,1.0,-10.031550648434816,-80.71478105707563,-15.74927415285415,-0.017616014595319,-0.0674771649523169,-0.0716694372782102,0.0,3,7.345941168981845,-83.17257447,-29.01157239,7.756993596999999,0.07152341218,0.013936259060000001,-0.06493939924
117,1.0,-1.4967004647001585,-82.06448704418861,-13.671811751215197,0.0211531212823405,-0.0887569947290435,-0.0409236037841625,0.0,3,16.781327743055645,23.629800220000003,78.97115393,-13.65661598,-0.03901175299,-0.06537203868,-0.02018260809
118,1.0,-13.011408555836663,-83.06763303891867,-6.423504703926333,-0.0766890184910824,-0.057943782049492,0.0275918930969838,0.0,3,11.758879826388977,-66.83294293,-53.68094957,11.199859830000001,0.036847836530000004,0.06895586296,0.05453566754
119,1.0,-16.56244942727439,-80.28819928674396,-14.427542067280102,-0.0418697999378867,-0.079200050919028,-0.0444327783014375,0.0,2,174.6847247337964,292.398939,115.8135776,-191.2287845,-0.33261077129999994,-0.1644915424,0.1378777008
120,1.0,-1.7606481576733166,-81.97863574871984,-13.895494199437891,-0.00410890912709,-0.0964892213653768,-0.0259412225249432,0.0,3,60.19183584490722,-79.05168467,21.819755970000003,-22.28487388,0.04001990626,-0.02679577118,0.04055135388
121,1.0,-13.391428863023696,-83.5077132018652,-1.7820987068882197,-0.0518357009587968,-0.062514029223777,0.0583528598812341,0.0,3,38.98465991898129,32.5373001,18.78277765,-52.00288097,-0.06436953579,-0.001468620784,0.06321958555
122,1.0,-11.006197268967696,-83.76998513952564,-2.623128691756207,-0.0234329211825768,-0.0948506316991372,0.0213132792203773,0.0,3,435.67945737268496,-54.4412492,-58.60769372,-21.82233579,0.001993769691,0.3988627346,0.12206260159999999
123,1.0,-1.6112991050580197,-84.0309795705366,-5.960658247772684,0.0099130292720421,-0.0984724772390596,-0.0143144359670406,0.0,1,468.0,0.0,0.0,0.0,0.0,0.0,0.0
124,1.0,-8.733479262389862,-83.10465646528758,-8.764025775188653,0.0103872390333571,-0.09924710745636,0.0064897555277235,0.0,3,80.50050714120407,27.211867069999997,63.49910879,-33.60420343,0.03041718846,-0.10192844409999999,0.004570933409
125,1.0,-4.562256970107747,-84.1691101378101,-4.153528114830128,0.0634943289168033,-0.0348090748795846,0.0689695476383038,0.0,3,9.566252511574161,11.54986355,-0.04823176833,56.969929789999995,-0.0162291037,-0.05325535826,-0.08882594656000001
126,1.0,-17.670593439874537,-82.24263589983399,-6.738496942219453,-0.0638320463603009,-0.076797217788658,-0.0052590110646223,0.0,3,104.94999556712945,-73.65724021,27.403597679999997,26.74117088,0.04891202164,-0.03644977606,-0.019422407
127,1.0,-4.860508826399256,-84.18955113660665,-3.8076614168711833,0.0355466793366884,-0.0853127604796887,0.0381859462036743,0.0,3,14.389515243055369,-66.10310365000001,52.59817374,14.885514780000001,0.07160876111,-0.04768466201,0.02829720381
128,1.0,-4.465986346204145,-84.37512946697204,-1.237777199900179,0.0283584524871278,-0.0840331303813957,0.0461977398888588,0.0,1,179.0,0.0,0.0,0.0,0.0,0.0,0.0
129,1.0,-6.157988703027901,-84.11527523903574,-3.792884313453123,0.0123750480611842,-0.0972247916779762,0.0198544218917976,0.0,3,29.970929594907773,29.345698969999997,-70.79875321,-25.06282855,0.03433636189,0.051006899519999996,0.010580330010000001
130,1.0,-10.849103653194376,-81.12613941468295,-14.49712198545505,-0.0344654591953088,0.0137399598128383,-0.0928619708319723,0.0,3,3.0716020486117515,-0.3594664711,-11.28003314,-56.9604913,0.01770638698,0.05092539996,0.08618078308999999
131,1.0,-1.9294936115989727,-81.2075946444157,-15.845797849962969,0.033433174474242,-0.0720323856767802,-0.0607746514452075,0.0,3,140.13708700231518,77.70999732,22.33523729,24.04896524,-0.09910967685,-0.023420492789999997,-0.0629715353
132,1.0,-12.549208094800072,-82.80358583184795,-8.14972678485192,-0.0558031797495114,-0.0822648078927694,-0.0108860696401157,0.0,3,115.5198520486112,-68.90988404,47.59193057,-17.21093075,0.07485259556,0.01988324214,-0.001725662811
