n,size,x,y,z,vx,vy,vz,t0,st,time_end,xfinal,yfinal,zfinal,vxfinal,vyfinal,vzfinal
47,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0210401613665734,-0.0560736569902435,-0.0216379065856441,0.0,3,0.10512519675962351,-11.17913236,-74.74514712,-25.771045349999998,0.023077837579999996,0.056222505500000006,0.024620469
48,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0210665937300993,-0.0561441012829448,-0.0216650898853748,0.0,3,0.10547589120351607,-11.985085759999999,-74.62680142,-25.83968025,0.023210169739999998,0.056233032940000004,0.02464587591
49,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0210930260936251,-0.0562145455756461,-0.0216922731851055,0.0,3,0.10583815972286242,-12.7884805,-74.44660387,-25.88756825,0.02336428406,0.056274183109999994,0.02468897461
50,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.021119458457151,-0.0562849898683474,-0.0217194564848363,0.0,3,0.10619348379610866,-13.60391994,-74.30221134,-25.94982721,0.02350390573,0.05628878062,0.024717434360000002
51,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0211458908206768,-0.0563554341610487,-0.021746639784567,0.0,3,0.10656153935249206,-14.428292120000002,-74.08758854,-25.99227957,0.02366797407,0.056336752739999996,0.02476517259
52,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0211723231842026,-0.05642587845375,-0.0217738230842977,0.0,3,0.10692265046277533,-15.25988577,-73.90917601,-26.04778132,0.02381744484,0.05635827783,0.02479836685
53,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0211987555477285,-0.0564963227464513,-0.0218010063840284,0.0,3,0.10728260416675496,-16.10956722,-73.73099312000001,-26.10834737,0.02396423061,0.05637237841,0.02482747642
54,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0212251879112543,-0.0565667670391526,-0.0218281896837591,0.0,3,0.10764950231545502,-16.95873459,-73.51359081,-26.156086759999997,0.024125230430000002,0.056402486720000006,0.024866471360000003
55,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0212516202747802,-0.056637211331854,-0.0218553729834898,0.0,3,0.10801640046277532,-17.80713729,-73.30215918,-26.204972830000003,0.0242832385,0.056423754129999996,0.024901052
56,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.021278052638306,-0.0567076556245553,-0.0218825562832205,0.0,3,0.1083844560191587,-18.68639596,-73.06855784,-26.25599283,0.024445725249999998,0.056447440599999996,0.02493708713
57,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0213044850018319,-0.0567780999172566,-0.0219097395829512,0.0,3,0.1087629282405531,-19.562055049999998,-72.78782389,-26.290960060000003,0.02462655437,0.05649046551,0.024985443109999998
58,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0213309173653577,-0.0568485442099579,-0.0219369228826819,0.0,3,0.10912982638925313,-20.45378758,-72.5634182,-26.347796090000003,0.02478187492,0.056495459830000004,0.025011712250000002
59,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0213573497288836,-0.0569189885026592,-0.0219641061824126,0.0,3,0.10950829861202725,-21.36992309,-72.26772756999999,-26.38991333,0.024962141089999997,0.056528087850000006,0.0250548211
60,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0213837820924094,-0.0569894327953605,-0.0219912894821433,0.0,3,0.10987982638870125,-22.290494709999997,-72.00719296999999,-26.44379417,0.0251260456,0.056535276100000004,0.02508339785
61,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0214102144559353,-0.0570598770880618,-0.022018472781874,0.0,3,0.11026408564851241,-23.19714637,-71.68280242,-26.47346305,0.02531710672,0.05657035764,0.02513014853
62,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0214366468194611,-0.0571303213807631,-0.0220456560816048,0.0,3,0.11063792824055309,-24.132079140000002,-71.41049883,-26.5274261,0.025481015,0.056568242299999995,0.02515451614
63,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.021463079182987,-0.0572007656734645,-0.0220728393813355,0.0,3,0.11102450231573097,-25.05496794,-71.06786714,-26.555883530000003,0.025675065259999998,0.05659616008999999,0.02519865034
64,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0214895115465128,-0.0572712099661658,-0.0221000226810662,0.0,3,0.11140297453712533,-26.026149359999998,-70.75737457,-26.60891736,0.0258467727,0.0565936475,0.025223976609999997
65,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0215159439100387,-0.0573416542588671,-0.0221272059807969,0.0,3,0.11179649305564386,-26.98797256,-70.36700721,-26.634621590000002,0.02605298807,0.056623897650000005,0.02527123537
66,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0215423762735645,-0.0574120985515684,-0.0221543892805276,0.0,3,0.11217959490777167,-27.981928149999998,-70.02337815,-26.6842686,0.026231731169999998,0.056618751630000005,0.02529667663
67,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0215688086370903,-0.0574825428442697,-0.0221815725802583,0.0,3,0.11257079861092346,-28.924908529999996,-69.65492457,-26.70987546,0.026427210840000003,0.056626338799999995,0.02533228733
68,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0215952410006162,-0.057552987136971,-0.022208755879989,0.0,3,0.11296547453712534,-29.941081829999998,-69.24215301,-26.745347940000002,0.02662904742,0.05663422893,0.02536823201
